t,car,x,y,psi,vx,vy,speed,r,ax,ay,throttle,brake_demand,steer,yaw_error,stab_out,surface,abs_enabled,stab_enabled,kappa_FL,alpha_FL,Fz_FL,Fx_FL,Fy_FL,omega_FL,brake_cmd_FL,brake_actual_FL,mu_FL,abs_state_FL,kappa_FR,alpha_FR,Fz_FR,Fx_FR,Fy_FR,omega_FR,brake_cmd_FR,brake_actual_FR,mu_FR,abs_state_FR,kappa_RL,alpha_RL,Fz_RL,Fx_RL,Fy_RL,omega_RL,brake_cmd_RL,brake_actual_RL,mu_RL,abs_state_RL,kappa_RR,alpha_RR,Fz_RR,Fx_RR,Fy_RR,omega_RR,brake_cmd_RR,brake_actual_RR,mu_RR,abs_state_RR
0.004,early,0.1599961037124656,0.0,0.0,39.99805685101051,0.0,39.99805685101051,0.0,-0.48315854290139226,0.0,0.0011697756916729106,0.0,0.0,0.0,0.0,wet,0,1,3.517599113585376e-05,-0.0,4161.206699554571,2.814079290868301,-0.0,124.99832444469922,0.0,0.0,0.6,A,3.517599113585376e-05,-0.0,4161.206699554571,2.814079290868301,-0.0,124.99832444469922,0.0,0.0,0.6,A,3.517599113585376e-05,-0.0,3196.2933004454285,2.814079290868301,-0.0,124.99832444469922,0.0,0.0,0.6,A,3.517599113585376e-05,-0.0,3196.2933004454285,2.814079290868301,-0.0,124.99832444469922,0.0,0.0,0.6,A
0.009000000000000001,early,0.3599804077210156,0.0,0.0,39.99567288954741,0.0,39.99567288954741,0.0,-0.47323439179651405,0.0,0.0026088067904398568,0.0,0.0,0.0,0.0,wet,0,1,5.502069034535773e-05,-0.0,4159.696092833276,4.401655227628618,-0.0,124.99335462212693,0.0,0.0,0.6,A,5.502069034535773e-05,-0.0,4159.696092833276,4.401655227628618,-0.0,124.99335462212693,0.0,0.0,0.6,A,0.00010748217130632722,-0.0,3197.803907166723,8.598573704506178,-0.0,124.99991159785135,0.0,0.0,0.6,A,0.00010748217130632722,-0.0,3197.803907166723,8.598573704506178,-0.0,124.99991159785135,0.0,0.0,0.6,A
0.014000000000000005,early,0.5599529208819884,0.0,0.0,39.99334137713106,0.0,39.99334137713106,0.0,-0.46236658503364847,0.0,0.0040210314859862,0.0,0.0,0.0,0.0,wet,0,1,6.258646931930981e-05,-0.0,4158.024754821671,5.006917545544785,-0.0,124.98701380988793,0.0,0.0,0.6,A,6.258646931930981e-05,-0.0,4158.024754821671,5.006917545544785,-0.0,124.98701380988793,0.0,0.0,0.6,A,0.00020193619566186318,-0.0,3199.4752451783284,16.154895652949055,-0.0,125.00442962606427,0.0,0.0,0.6,A,0.00020193619566186318,-0.0,3199.4752451783284,16.154895652949055,-0.0,125.00442962606427,0.0,0.0,0.6,A
0.01900000000000001,early,0.7599139147959079,0.0,0.0,39.99106544456519,0.0,39.99106544456519,0.0,-0.451139760185919,0.0,0.0054044601363793555,0.0,0.0,0.0,0.0,wet,0,1,6.487274373609911e-05,-0.0,4156.3063308282435,5.189819498887929,-0.0,124.9801867959547,0.0,0.0,0.6,A,6.487274373609911e-05,-0.0,4156.3063308282435,5.189819498887929,-0.0,124.9801867959547,0.0,0.0,0.6,A,0.0003045747964043709,-0.0,3201.1936691717565,24.36598371234967,-0.0,125.0101428599405,0.0,0.0,0.6,A,0.0003045747964043709,-0.0,3201.1936691717565,24.36598371234967,-0.0,125.0101428599405,0.0,0.0,0.6,A
0.024000000000000014,early,0.9598636695994204,0.0,0.0,39.98884572548894,0.0,39.98884572548894,0.0,-0.439900401199513,0.0,0.006758600131147915,0.0,0.0,0.0,0.0,wet,0,1,6.490111249519378e-05,-0.0,4154.589310517966,5.192088999615502,-0.0,124.97325326894976,0.0,0.0,0.6,A,6.490111249519378e-05,-0.0,4154.589310517966,5.192088999615502,-0.0,124.97325326894976,0.0,0.0,0.6,A,0.00040939934986463023,-0.0,3202.9106894820334,32.75194798917042,-0.0,125.01630354040873,0.0,0.0,0.6,A,0.00040939934986463023,-0.0,3202.9106894820334,32.75194798917042,-0.0,125.01630354040873,0.0,0.0,0.6,A
0.02900000000000002,early,1.159802465563394,0.0,0.0,39.98668179097264,0.0,39.98668179097264,0.0,-0.4287950254061492,0.0,0.008083597258984923,0.0,0.0,0.0,0.0,wet,0,1,6.397565052340075e-05,-0.0,4152.894160373006,5.11805204187206,-0.0,124.96637489047652,0.0,0.0,0.6,A,6.397565052340075e-05,-0.0,4152.894160373006,5.11805204187206,-0.0,124.96637489047652,0.0,0.0,0.6,A,0.0005138490637821514,-0.0,3204.605839626993,41.10792510257211,-0.0,125.0225903436709,0.0,0.0,0.6,A,0.0005138490637821514,-0.0,3204.605839626993,41.10792510257211,-0.0,125.0225903436709,0.0,0.0,0.6,A
0.03400000000000002,early,1.3597305795420618,0.0,0.0,39.98457276842357,0.0,39.98457276842357,0.0,-0.4178839029454764,0.0,0.00937986525158037,0.0,0.0,0.0,0.0,wet,0,1,6.265889596394229e-05,-0.0,4151.229261123584,5.012711677115383,-0.0,124.9596192425276,0.0,0.0,0.6,A,6.265889596394229e-05,-0.0,4151.229261123584,5.012711677115383,-0.0,124.9596192425276,0.0,0.0,0.6,A,0.0006168466154062725,-0.0,3206.2707388764156,49.3477292325018,-0.0,125.02886599001323,0.0,0.0,0.6,A,0.0006168466154062725,-0.0,3206.2707388764156,49.3477292325018,-0.0,125.02886599001323,0.0,0.0,0.6,A
0.03900000000000003,early,1.559648283514419,0.0,0.0,39.98251760839887,0.0,39.98251760839887,0.0,-0.4071901421100355,0.0,0.010647926049600272,0.0,0.0,0.0,0.0,wet,0,1,6.119325381597655e-05,-0.0,4149.597786850829,4.895460305278124,-0.0,124.95301333983463,0.0,0.0,0.6,A,6.119325381597655e-05,-0.0,4149.597786850829,4.895460305278124,-0.0,124.95301333983463,0.0,0.0,0.6,A,0.0007179544500277701,-0.0,3207.902213149171,57.43635600222161,-0.0,125.0350726088723,0.0,0.0,0.6,A,0.0007179544500277701,-0.0,3207.902213149171,57.43635600222161,-0.0,125.0350726088723,0.0,0.0,0.6,A
0.04400000000000003,early,1.759555844027084,0.0,0.0,39.98051519944979,0.0,39.98051519944979,0.0,-0.39672087437223424,0.0,0.011888341020149752,0.0,0.0,0.0,0.0,wet,0,1,5.968293546235076e-05,-0.0,4148.000673943933,4.774634836988061,-0.0,124.94656673111935,0.0,0.0,0.6,A,5.968293546235076e-05,-0.0,4148.000673943933,4.774634836988061,-0.0,124.94656673111935,0.0,0.0,0.6,A,0.0008170105815089153,-0.0,3209.499326056067,65.36084652071322,-0.0,125.0411865731935,0.0,0.0,0.6,A,0.0008170105815089153,-0.0,3209.499326056067,65.36084652071322,-0.0,125.0411865731935,0.0,0.0,0.6,A
0.04900000000000004,early,1.9594535220246794,0.0,0.0,39.97856441738134,0.0,39.97856441738134,0.0,-0.38647639650836085,0.0,0.01310168142645594,0.0,0.0,0.0,0.0,wet,0,1,5.817250583218799e-05,-0.0,4146.437902291371,4.653800466575039,-0.0,124.94028147079085,0.0,0.0,0.6,A,5.817250583218799e-05,-0.0,4146.437902291371,4.653800466575039,-0.0,124.94028147079085,0.0,0.0,0.6,A,0.0009139713945786351,-0.0,3211.062097708629,73.11771156629081,-0.0,125.04719900517235,0.0,0.0,0.6,A,0.0009139713945786351,-0.0,3211.062097708629,73.11771156629081,-0.0,125.04719900517235,0.0,0.0,0.6,A
0.05400000000000004,early,2.1593415728459493,0.0,0.0,39.97666414621309,0.0,39.97666414621309,0.0,-0.37645411483181335,0.0,0.014288515834981681,0.0,0.0,0.0,0.0,wet,0,1,5.668079187212342e-05,-0.0,4144.909048012689,4.534463349769874,-0.0,124.93415642247908,0.0,0.0,0.6,A,5.668079187212342e-05,-0.0,4144.909048012689,4.534463349769874,-0.0,124.93415642247908,0.0,0.0,0.6,A,0.001008843804844681,-0.0,3212.5909519873107,80.70750438757449,-0.0,125.05310736304797,0.0,0.0,0.6,A,0.001008843804844681,-0.0,3212.5909519873107,80.70750438757449,-0.0,125.05310736304797,0.0,0.0,0.6,A
